;ARTICLE_TITLE;PUBYEAR;wos
3021;Big Data Approaches for the Analysis of Large-Scale fMRI Data Using Apache Spark and GPU Processing: A Demonstration on Resting-State fMRI Data from the Human Connectome Project;2016;True
3022;Using Practice-Based Evidence to Reduce Disparities in Care A Virtuous Cycle Turns;2015;True
3023;Traceability and Provenance in Big Data Medical Systems;2015;True
3024;Conciliating Exploration and Exploitation at Middle-Manager Level: The Case Study of a European Bank Introducing Big Data;2014;True
3025;Conditional Proxy Re-Encryption for Secure Big Data Group Sharing in Cloud Environment;2014;True
3026;Implications of Big Data for cell biology;2015;True
3027;A Failure-Tolerant and Spectrum-Efficient Wireless Data Center Network Design for Improving Performance of Big Data Mining;2015;True
3028;The Stratosphere platform for big data analytics;2014;True
3029;Design Considerations for Building Distributed Supply Chain Management Systems Based on Cloud Computing;2015;True
3030;Inferring Presence Status on Smartphones: The Big Data Perspective;2013;True
3031;Study on the detection of red-tide outbreaks using big satellite database;2014;True
3032;Addressing Big Data Problem Using Hadoop and Map Reduce;2012;True
3033;Data Quality: The other Face of Big Data;2014;True
3034;DQ(2)S - A framework for data quality-aware information management;2015;True
3035;Accelerated Probabilistic Learning Concept for Mining Heterogeneous Earth Observation Images;2015;True
3036;Effective and efficient data sampling using bitmap indices;2014;True
3037;Querying Streaming XML Big Data with Multiple Filters on Cloud;2013;True
3038;Determining Query Readiness for Structured Data;2015;True
3039;Separability versus prototypicality in handwritten word-image retrieval;2014;True
3040;A k-anonymity method based on search engine query statistics for disaster impact statements;2015;True
3041;Challenges for MapReduce in Big Data;2014;True
3042;A Big data dynamic migration strategy;2015;True
3043;Secure Big Data Storage and Sharing Scheme for Cloud Tenants;2015;True
3044;Streamlining review of research involving humans: Canadian models;2015;True
3045;Secure and efficient integration of big data for multi-cells based on micro images;2015;True
3046;Improving rail network velocity: A machine learning approach to predictive maintenance;2014;True
3047;Big Data: Unleashing information;2013;True
3048;Task Scheduling for MapReduce Based on Heterogeneous Networks;2015;True
3049;Active Manifold Learning with Twitter Big Data;2015;True
3050;Mini-Sentinel and Regulatory Science - Big Data Rendered Fit and Functional;2014;True
3051;A Parallel File System with Application-Aware Data Layout Policies for Massive Remote Sensing Image Processing in Digital Earth;2015;True
3052;Semantic Computing for Big Data: Approaches, Tools, and Emerging Directions (2011-2014);2014;True
3053;SECOMPAX: A bitmap index compression algorithm;2014;True
3054;"The future of consumer data protection in the EU Re-thinking the ""notice and consent"" paradigm in the new era of predictive analytics";2014;True
3055;Big Data Analytics in the Cloud: Spark on Hadoop vs MPI/OpenMP on Beowulf;2015;True
3056;Research of Big Data Processing Platform;2014;True
3057;A Classifier for Big Data;2012;True
3058;Spatial big data and anxieties of control;2015;True
3059;Informed Consent, Big Data, and the Oxymoron of Research That Is Not Research;2013;True
3060;Bio-inspired Clustering: basic features and future trends in the era of Big Data;2015;True
3061;Time-geographic relationships between vector fields of activity patterns and transport systems;2015;True
3062;Better Understanding Live Donor Risk through Big Data;2013;True
3063;A spreading activation algorithm of spatial big data retrieval based on the spatial ontology model;2015;True
3064;FACADE: A Compiler and Runtime for (Almost) Object-Bounded Big Data Applications;2015;True
3065;Labor Economists Get Their Microscope: Big Data and Labor Market Analysis;2015;True
3066;A dynamic urban air pollution population exposure assessment study using model and population density data derived by mobile phone traffic;2016;True
3067;Big data and NoSQL with Amazon DynamoDB;2012;True
3068;GURLS: A Least Squares Library for Supervised Learning;2013;True
3069;The Big Data Obstacle of Lifelogging;2014;True
3070;Do Physicists Have Geography Envy? And What Can Geographers Learn from It?;2015;True
3071;P2P Lending Fraud Detection: A Big Data Approach;2015;True
3072;An approach to the development of an advanced solution for smart monitoring applications;2015;True
3073;Making Time Just Another Axis in Geospatial Services;2013;True
3074;A Distributed GIS Model Based On Hadoop;2013;True
3075;Detecting Anomaly Teletraffic Using Stochastic Self-similarity Based on Hadoop;2013;True
3076;Ethical Challenges of Big Data in Public Health;2015;True
3077;Semantic Processing on Big Data;2011;True
3078;The Research on Information Collection and Retrieval Technology of Big Data based Cloud Computing;2013;True
3079;Multi-terabit/in(2) holographic data storage demonstration;2015;True
3080;Benchmarking Big Data for Trip Recommendation;2014;True
3081;Big hopes for big data;2015;True
3082;EXPLOIT THE SCALE OF BIG DATA FOR DATA PRIVACY: AN EFFICIENT SCHEME BASED ON DISTANCE-PRESERVING ARTIFICIAL NOISE AND SECRET MATRIX TRANSFORM;2014;True
3083;Information in the Biosphere: Biological and Digital Worlds;2016;True
3084;Improving the predictability of distributed stream processors;2015;True
3085;"Use of ""big data"" in drug discovery and clinical trials";2016;True
3086;Geospatial analytics for federally managed tourism destinations and their demand markets;2015;True
3087;Big Data Biology: Between Eliminative Inferences and Exploratory Experiments;2015;True
3088;Projection error evaluation for large multidimensional data sets;2016;True
3089;Data aggregators, consumer data, and responsibility online: Who is tracking consumers online and should they stop?;2016;True
3090;Application Research in E-Commerce Recommendation System of Web Mining Technology;2014;True
3091;The application of NoSQL database in Air Quality Monitoring;2015;True
3092;Towards Knowledge Discovery in Big Data;2014;True
3093;Multipathing with MPTCP and OpenFlow;2012;True
3094;Scheduling big data applications within advance reservation framework in optical grids;2016;True
3095;Representative Selection for Big Data via Sparse Graph and Geodesic Grassmann Manifold Distance;2014;True
3096;The RR-PEVQ algorithm research based on active area detection for big data applications;2015;True
3097;An Integrated System for Regional Environmental Monitoring and Management Based on Internet of Things;2014;True
3098;Beyond the hype: Big data concepts, methods, and analytics;2015;True
3099;Research on FCM and NHL Based High Order Mining Driven by Big Data;2015;True
3100;From Technological Networks to Social Networks;2013;True
3101;Research on anthropometry information obtaining system in garment MTM on the network mode;2015;True
3102;Performance and Energy Optimization of the Terasort Algorithm by Task Self-Resizing;2015;True
3103;Reassessing the Facebook experiment: critical thinking about the validity of Big Data research;2016;True
3104;Visual framework for big data in d3.js;2014;True
3105;Beyond Simple Integration of RDBMS and MapReduce - Paving the Way toward a Unified System for Big Data Analytics: Vision and Progress;2012;True
3106;Big Data- Is a Turnkey Solution;2015;True
3107;Second-Generation Big Data Systems;2015;True
3108;HMDS: A Novel View of Data System Based on Hybrid Memory Architecture With Non-Volatility;2015;True
3109;Hypergraph visualization and enrichment statistics: how the EGAN paradigm facilitates organic discovery from Big Data;2011;True
3110;Geographical information system parallelization for spatial big data processing: a review;2016;True
3111;An Outlier Detect Algorithm using Big Data Processing and Internet of Things Architecture;2015;True
3112;Simulation Model of Big Data Analysis for Fire Alarm;2015;True
3113;A Distribute Parallel Approach for Big Data Scale Optimal Power Flow with Security Constraints;2013;True
3114;Debating Big Data;2015;True
3115;Contextual Anomaly Detection in Big Sensor Data;2014;True
3116;The G* graph database: efficiently managing large distributed dynamic graphs;2015;True
3117;Online Feature Selection and Its Applications;2014;True
3118;Hadoop: Addressing Challenges of Big Data;2014;True
3119;Service-generated Big Data and Big Data-as-a-Service: An Overview;2013;True
3120;JUST COMPRESS AND RELAX: HANDLING MISSING VALUES IN BIG TENSOR ANALYSIS;2014;True
3121;Safer@Home Analytics: a Big Data Analytical Solution for Smart Homes;2013;True
3122;A study on specialist or special disease clinics based on big data;2014;True
3123;How We could Realize Big Data Value;2013;True
3124;Meta-analysis in clinical trials revisited;2015;True
3125;Distributed Stream Processing of RNN Query in Mobile Computing;2015;True
3126;Big Data Transforms Discovery-Utilization Therapeutics Continuum;2016;True
3127;DESIGN ANALYTICS: CAPTURING, UNDERSTANDING, AND MEETING CUSTOMER NEEDS USING BIG DATA;2012;True
3128;The Study of Using Big Data to Solve Medical Volunteer Problem;2015;True
3129;Business value of in-memory technology - multiple-case study insights;2014;True
3130;From Participatory Design to a Listening Infrastructure: A Case of Urban Planning and Participation;2016;True
3131;Business Intelligence and Marketing Insights in an Era of Big Data: The Q-sorting Approach;2014;True
3132;Using Supervised Machine Learning to Code Policy Issues: Can Classifiers Generalize across Contexts?;2015;True
3133;Big Data on Low Power Cores Are Low Power Embedded Processors a good fit for the Big Data Workloads?;2015;True
3134;Data mining for official statistics Challenges and opportunities;2012;True
3135;An Analysis of the Korea National DNS Using Big Data Technology;2014;True
3136;Big data's impact on privacy, security and consumer welfare;2014;True
3137;KNODWAT: A scientific framework application for testing knowledge discovery methods for the biomedical domain;2013;True
3138;Characterizing Data Dependence Constraints for Dynamic Reliability Using N-Queens Attack Domains;2015;True
3139;Digging into Human Rights Violations: Data modelling and collective memory;2013;True
3140;Locality-driven High-level I/O Aggregation for Processing Scientific Datasets;2013;True
3141;Irregular Partitioning Method Based k-Nearest Neighbor Query Algorithm Using MapReduce;2015;True
3142;Importance, Use and Organizational Assignment of Web Analytics for Social Economy Organizations in Austria - An initial empirical study;2014;True
3143;Research Overview of Big Data;2015;True
3144;The next generation of action ecology: novel approaches towards global ecological research;2015;True
